tweet id, tweet, label
'324354170373144577',"If anyone is really good at calculus, hmu. I'm at moody about to cry. That's all.",off-topic
'326884225766789120',"@alana_bananaaa I've never been more proud of you! Seriously though, you got this.",off-topic
'325290716626550784',"If u have Jordyn's car, go get her.",off-topic
'327317839528747008',"@ahhhlicia_tudor: Time for a 4 hour nap and then back to fucking schoolGood college prep.",off-topic
'325118794718662656',"@apple3swagg: Llab boiz caught amnitia or however u spell it .amnesia",off-topic
'326466884516069377',"Heather sucks at playing with my hair.",off-topic
'325292714675556352',"@EchelonHunt thank you sweetie and i love you too. You get some sleep and we will talk when you get up just text me",off-topic
'326864753056178176',"In Waco and I don't even get to see @mallorykcort  #SadDay #StupidWork",off-topic
'325398589599784960',"@GovernorPerry an honor to meet you today!!!",off-topic
'325802578229223424',"It's not even 10 nd I'm tired as hell.",off-topic
'325211374861049857',"Only 4 hours of sleep but that's probably way more than reporters in #Boston right now. #Perspective",off-topic
'328151761510625281',"Not feeling good and in pain",off-topic
'324922769798217728',"I want to dress like a cowboy.",off-topic
'324727936412446720',"@Eemma___ idk I wasnt home theres like alot of laws passing through elm mott going that way",off-topic
'327222038056034304',"I'm at Food Mart (Waco, TX) http://t.co/15m4grNVrm",off-topic
'326528627925741568',"Can't wait till Wednesday .! #mary :)",off-topic
'327406026011836417',"that pistol came with a silence but I swear to god he heard it!!!",off-topic
'327751990669094912',"Don't fuse , don't fight , don't argue &lt;3",off-topic
'325386003613360130',"Tense @ABCWorldNews: .@LinseyDavis: Bystanders are shouting Go get 'em! as police respond in #Watertown. #ABCWorldNews",off-topic
'327127693537705986',"@SayyLilBri why you so late ??",off-topic
'326722155301715968',"When parents try to find parking on campus. #lawls #goodluck",off-topic
'326527269927522304',"Just one of those days....",off-topic
'324533082864615427',"@teeburt9493 ight I be over there tomorrow night sometime",off-topic
'325089808781307904',"I'm trynna figure out what episode of ridiculousness it was when them dudes were rapping but on bikes",off-topic
'324929549064359937',"Great to see so many people in @Waco_Texas coming together to help those in West #prayforwest",on-topic
'324393079647895552',"Nothin lol.. Can't find my phone. I'm tweeting via iPod  RT@Sukkieee: @CamposCuddie: what's wrong?",off-topic
'326015884483248128',"@DrashiaMarche: Naked by Marques Houston, chopped and screwed.  lol you must love that song",off-topic
'327211194299604992',"@reggiewatts man I took the same pic when I flew from Dallas to LA it was epic",off-topic
'325308006126460928',"This foo keep tellin his mamma No!!",off-topic
'326509153696747521',"@akenjari I have a outline if you want to take a look at it? I can email it to you right now",off-topic
'326907989044887552',"My sun and stars... Moon of my life.",off-topic
'326537450174423040',"Got a second job today! About fucking time!! Haha now ill have enough money for concerts!",off-topic
'328255144082948098',"You know us We like To fuck like its the first time",off-topic
'327636067681447937',"Whoever told her is a liar &amp; made it seem like I was crazy. &amp; they're still dating",off-topic
'326895734903406593',"BAD ass..@MercyYouThirsty: That King, boy..... Oh boy..... #FamilyHustle",off-topic
'327617976100610050',"FarCry3: Blood Dragon is just unreal, lol.",off-topic
'327908606777376768',"At these rich people house...... I feel so poor",off-topic
'327460438193369088',"Fam that's in the Ferrell center.... Is it packed ?",off-topic
'327787139859353601',"I feel like jamming Jesus Walks...",off-topic
'325722644806782977',"Like no lie I'm done with anybody that has been lying to me....ima hit they ahh with the who is this nasty af",off-topic
'327617584876879873',"Olivia can fix anything! #Scandal",off-topic
'327641219989643265',"Don't know wat too wear if we hit up this party this weekend",off-topic
'326099422654111745',"And Ion bite My tongue so wassup?",off-topic
'326193180628365313',"@MissJenn121211 what cool shit? The only thing cool you own is a pikachu doll lol",off-topic
'327625796749504514',"@twEAT_ItRight nothing nevermind girl im trippen..how you been tho",off-topic
'325072854729248768',"Sendin' my love for girls who got some cuts at their wrists, I hope you find what your looking for",off-topic
'327148060826271745',"76624: Child Abduction Emergency issued April 12 at 1:21PM CDT  by NWS Dallas-Fort Worth http://t.co/bbfoNLGwFq",off-topic
'325103943430569984',"Arizona fall 2013? @chelseatshort Class of never graduating #beardown",off-topic
'325463239922163712',"When Quincy says  Double or nothing  I cry every time llab",off-topic
'327575407199145984',"You kno you Finna pick this lineman why take so long ???",off-topic
'326197906648485889',"@_smoKie lol. Yesssss maam shirts and jeans lol.",off-topic
'326021109365473282',"Satan asks the first guy, What was your daddy when you were alive?",off-topic
'327635107030638592',"IT'S HOT AS HELL BRO",off-topic
'324900439269199872',"Just arrived in West, Texas. Tune in to #KRGV ch5 for all the details. #WestFertilizerExplosion",on-topic
'325024604013879297',"Since Sex Got So Easy To Find , Love Got Harder To Find .",off-topic
'325725211330740224',"@AirForce_Loves look at my next tweet",off-topic
'324905953155747841',"Some Stuff You Have To Let Go &amp; Look Over .",off-topic
'327630380230389760',"@Mr4thAndLong complete NEED. No shock value.",off-topic
'327149442123845632',"Let me show you a few thangs (:",off-topic
'326860862285561858',"Thank god school is almost over",off-topic
'326452265940553728',"Last night practically half the twitterverse told me self-care is important, so I decided to make a doctor's appt tomorrow. #workingonit",off-topic
'326327032378187776',"Real nigga just made it to school nshit",off-topic
'328272879294750720',"How many times has someone else said Z-Bo look like Eddie Winslow??? #randomthought #IAintTheOnlyOne Am I?",off-topic
'325834169236217858',"Had a blast at our very first #StuFormal tonight! #StudentFoundation #sicem",off-topic
'326186107249238016',"You on even know it",off-topic
'327092191568744448',"I woke up an hour early for work.... Ill watch how I met your mother now. #HIMYM",off-topic
'324721259608952832',"(Continued)And we also have parishioners with the Red Cross. We have a staff member whose son's school is on fire. Pray for West, TX.",on-topic
'325138615418118144',"HAHAH I totally forgot that half the world knows who Booty Hopscotch is! RT @JadeFails: @msdeedelfeezy__",off-topic
'324534285849726978',"Everything you do in the dark , its gonna show in the light",off-topic
'328027898567073793',"Not sure if Oomf is talking about me or not",off-topic
'326886123630637056',"@alana_bananaaa Tie that to their actual liturgy/lack thereof and you're golden.",off-topic
'326954342735282176',"Through The Wire ('04 Rare Live Performance) - Kanye West &amp; John Legend ||  night y'allllll",off-topic
'325265839584604162',"4 people showed up to my English class today. We usually have 25. #dia2013",off-topic
'326208336418709506',"Damn I got caught #guilty",off-topic
'324939304658931712',"dia dia  cops cops fumes in air fumes in air ....party with mouth/nose masks on?   #DIA2013",off-topic
'327944192326258689',"Just some casual modeling before semi #professionals zachharvey @ Waco Suspension Bridge http://t.co/DssEI1B8zA",off-topic
'325431432254210048',"The Lady Raiders tie it in dramatic fashion w a single run in the 6th and a solo home run by Hannah Laird. 2-2 heading to extras",off-topic
'324349093096865792',"I cant beleive she told ha that",off-topic
'325496040021184512',"Only nigga I fw on a daily is @TweetYoBitch",off-topic
'326063684269002752',"@brooke_xo_: Cecily &lt;&lt;&lt;&lt;&lt;&lt;&lt; Cant even text her without her asking questions. SmhLlab my bad!!!",off-topic
'326495823749849088',"Damn I really like this chick but I'm busy trying to gtfo of high school :3",off-topic
'326501232942383104',"Medicine wore off. Pain is back.",off-topic
'326505381432025088',"You can play a role in my life but not the lead!",off-topic
'327543885570142208',"@twillz55 I went this morning! lol.",off-topic
'324718665205432320',"@fvckmsgoldie_ mhmm. We gon see, ima let you tell it",off-topic
'327831112426594304',"Dear little freshman boy, SHOUTING your conversation in Collins does not make you any cooler #interruptingmahsportscenter #shutup",off-topic
'325861354592428033',"@LowkeyBri there aint nothing wrong with that lol",off-topic
'326826279456346113',"For the people that don't like me hate me dont talk to me well i don't give a fuck just know im going to be somewhere on top you aint!!",off-topic
'326124799258664961',"You forgot about it?  Yeah Me too",off-topic
'325014282997739520',"West, Texas is a great town I love it",off-topic
'325781389054185473',"Water, water... #ThirstyThe thirst is real",off-topic
'327626807618719744',"my patients are looking at me tonight like... do you need a Kleenex? should you be making me better when you clearly have malaria?..",off-topic
'327588277517422592',"Helena beat - Foster of People",off-topic
'326899132528750592',"It's a certain type of person who has iPhone read receipts on, like you have them on and it just makes sense @chelseatshort #uhwhat",off-topic
'327276304321888256',"If it's not windy through the tunnel, then it won't be windy. #NoRoLogic",off-topic
'324331055966474240',"@YoSoyFAME you need to cook for me one day then.",off-topic
'325110218465869824',"@bmiana love with it!! So he's getting the setting here but getting the center diamond over there bc it's a better cost.",off-topic
'326179006019932160',"@everydayakita @vapriestess Coming Soon: rector Barbie!  Because being in charge of a church &amp; day school isn't just for boys anymore!",off-topic
'328274984399142914',"@fabi_hdz_franco: Oh snap!!! Is that 11 players? #nfldraft ?!? Yes!",off-topic
'324968390475276288',"RT @NomaanMerchant: Today's @wacotrib front after the explosion last night - http://t.co/8qK4WTdNaW",on-topic
'326092430103433217',"Get out your feelings bitch",off-topic
'324939529335238656',"If I go crazy then will you still call me Superman?",off-topic
'326355019349762048',"@big_mikec23 I know, ill do it later",off-topic
'324537993664794624',"Fuck everybody lmao watermelons where's it's at",off-topic
'326829293529341952',"In my dad's spare time he enjoys thinking of more things to yell at me about.",off-topic
'325824577659883520',"Purposely waiting for the next elevator to avoid riding in one full of people #awkwardprobz",off-topic
'324982354219249665',"@tannahchristine ok! Yeah i have no where to even start. Even the blood banks are full now.",off-topic
'324413500770377728',"@X0X0__Villa hey thanx forvthoes kind words of you the other day, my DM dont let me repply,",off-topic
'326108366978043904',"All my niggas live rich as fuck.",off-topic
'326124401357639680',"So much salsa!!! Our waiter is awesome. W/kevinzevely @ Chili's Grill &amp; Bar http://t.co/H365ybkdEF",off-topic
'326863712176713730',"5'4 , 130 pounds. -____- i started the school year at 120 ... WHAT THE FUCK. I need to lose weight.",off-topic
'326146895263170561',"@Forever_like21 you not funny... &amp; im at a Junior College called MCH",off-topic
'327027319543836672',"I just can't get out of bed",off-topic
'327107215024599040',"@kobebryant isn't going to tweet during the game but he can after. #SmartMamba",off-topic
'326728162975301634',"Why is Barton Hollow stuck in my head? #Thecivilwars #hipsterbutgood",off-topic
'327156185088274432',"@OddDrug: Fuck society's idea of beauty.",off-topic
'326519191798677505',"I DON'T WANT TO STUDY! #finaltomorrow #longhairdontcare #sleepy",off-topic
'324328671697588224',"@sigaferdy Thanks for the follow! What's going on in your world?",off-topic
'325103407331426304',"These parties need too hurry up and happen I'm tired of seeing wat type of party people gone attend",off-topic
'325663413260918786',"Everyone please pray for Catherine's best friend, she's in ICU right now #thinkingofyou",off-topic
'324481991162597377',"Tired. Don't wanna' go to class.",off-topic
'326510223730819072',"@SammiePizarro: I ain't never been a pretty nigga, just chill smoking hippy nigga ..",off-topic
'327593113055010819',"@chinkkkyyy whatever you say my homie G skillet biscuit",off-topic
'326886692155977728',"Everyone I fuck with is fake af",off-topic
'327447472752435201',"Lines out the door at WestTX library as res of est 50 homes register to return to homes in blast zone @khou http://t.co/rYXNVCe7MY",on-topic
'327277816968265728',"I can't wait till the boys actually sign, Kenrich be bullshitting",off-topic
'326902125152063488',"#CatheterSongLyrics he truly don't mind her prosthetic for it's only cosmetic but the catheter's a bummer, hopefully it'll be out by summer",off-topic
'325118459837046784',"@raveandrollhard @krewella has amazing shows.. I saw them during spring break in #UME South Padre Island.. Unbelievable show",off-topic
'325622606034247680',"@brooke_xo_And baby oil is for sex!!!! Lol let me find out Cj really over there!!!",off-topic
'326340083173175297',"@ThelIluminati: Everything is either an opportunity to grow or an obstacle to keep you from growing. You get to choose.",off-topic
'328255508702167040',"@J_Lee30 damn. Lol. Thought you were coming up this weekend? Or am I confusing that wit next weekend?",off-topic
'325655537549185024',"Please tell me it's not true..I didn't mean that much to you..",off-topic
'328032149955563521',"@iAmNotA_Dyke: Alcohol wears off on me SOOOOOOOOOOOOOO fast lol.ain't enough of it in your systems !",off-topic
'327241313814728704',"Tomorrow is clean up day \/ I can honestly say my second semester of college was good",off-topic
'327095215796137985',"@Blessed_Moee: I feel the ANIMOSITY on my TL ..",off-topic
'324665787409375232',"The one putting pressure and expectation on you is probably yourself. #juststop #gross",off-topic
'325293769178095617',"@_TasteeMyPink: Thuggin it up in ISS bad asss",off-topic
'325298100375801856',"@Leeraley21 mmmm depends is his age between 12-22 or 23 and up",off-topic
'324498865317367808',"Just want to take this test &amp; then nap !!",off-topic
'327950395970293764',"I've been listening to Macklemore lately",off-topic
'324877727570206721',"@kenny_817: Great scorer = versatility of scoring. Examples...Melo/Kobe/JR Smiff/D Rose etc. Just to name a few The German in that group?",off-topic
'327102169461428224',"@yObreezy11 so I don't still text you ?",off-topic
'327260917777702912',"Oomf just too fine, I feel like they worth every bit of thirst.....",off-topic
'326143968360419328',"@priscillaalvar7 Bahahaha, I had LaFonda cracking up with that one!",off-topic
'326714451996839938',"Last Of Class For Me Is Tomorrow &amp; Thursday Is My Birthday&gt;&gt;&gt;&gt;&gt;",off-topic
'324323912706039808',"@iJussWannaHoop I don't get paid till Thursday! Play @T_Raww__",off-topic
'324354027137679360',"I'm like one of the youngest people in my grade",off-topic
'324911291510706177',"Real Nigga Fuck These Haters !",off-topic
'325685439040217090',"Now My Side Bitch My Main Bitch Cuz My Main Hoe Ain't Feelin Me No Moe..",off-topic
'324341623712514048',"In a good mood right now",off-topic
'325268532361297920',"@skytavious Well You Know Its Gone Be BEAUTIFUL &amp; BAD Just Like The Rest Of The Kids In The Fam Lol",off-topic
'328210457020207104',"Peanut butter and pears, string cheese, and HEB tortillas. Great lunch. :)",off-topic
'327863467098902528',"Double fisting my two FREE Starbucks drinks. #thegoodlife #getatme @ The Centre Apartments http://t.co/jbwmj3KNrb",off-topic
'326868989571653632',"Me and Tink know every song foo",off-topic
'327935805907677184',"Friday Night Family Dinner! (@ BJ's Brewhouse w/ 2 others) [pic]: http://t.co/SWgsdoodke",off-topic
'327588761733050369',"Pepperoni sausage and mushrooms Mmmmm west pizza house @ west, tx http://t.co/juTl31CuAK",off-topic
'324704372678344705',"I got people to seeeee in dallas",off-topic
'326068001881346050',"Win or lose God is good",off-topic
'327281954535915520',"My baby sleep so goodnight",off-topic
'327278125467717633',"I made up my mind, ima dye my hair back.. I can't take it no more",off-topic
'328165064286797824',"I'm all about that taco cabana breakfast life",off-topic
'324704031354261504',"Phone charging on the laptop... THANK GO FOR LAPTOPS !!!!!!",off-topic
'327627322259804160',"My favorite position is when a nigga is hittin it from the back. .....*suck thru teeth * be makin my night!",off-topic
'327099864271962112',"He fuck With Me Cause im very Loyal",off-topic
'326523062491156480',"@t__johnston: Remember when the Harlem Shake was a thing? Yeah, I'm glad that's over.  haha",off-topic
'326747521173041153',"The weather changed again. #notsurprised",off-topic
'325098515221065729',"only bad thing about drinking water all day is that you have to pee every 30 seconds.",off-topic
'326909251782078464',"Why yo bitch love the stalking ? Every night &amp; every morning. Starting to make me go harder, plus I got a daughter",off-topic
'326566660649660418',"these late night cravings need to stop. right meow.",off-topic
'324572852697305088',"I just want this girl to wear real clothes. Is that too much to ask?",off-topic
'324985012053233664',"@TDOfficial Saturday ill be in pfulggerville but not necessarily Austin",off-topic
'327251531785175042',"In her watching passion of the Christ with my bro @A_Ritz11",off-topic
'324750410990624770',"@Tweet_MeeBoo lol girl too ready to know .",off-topic
'326202269940998144',"Can't Turn Hoe Into A Housewife #PeriodPointBlank !",off-topic
'326098079998676992',"You can't talk but you can text?  Sweeeeerrrvree",off-topic
'325689824776445952',"My buddy is visiting me :) he's my bed partner xD http://t.co/mUzuypqj4D",off-topic
'324729007679619073',"@Huntermoore have you heard of the explosion here near Waco? There may be 60-70 casualties and 100+ injured #prayforWaco",on-topic
'327089364742070272',"I been talking about my Love all morning",off-topic
'326925967396327425',"I would say If you can't handle the heat get out of the kitchen, but you're a woman and that's where you belong.",off-topic
'326708364321116160',"I always look ratchet for work. *shrugs*",off-topic
'324755809676439552',"I think the Lakers just won the Championship.....",off-topic
'326926904680660992',"LOLOL, Jk! I said home is where you make it.",off-topic
'326047569312632832',"With Eli at the park",off-topic
'324560951531683842',"@JessicaRoseKern I used to work till 2-4am &amp; it was a creepy area kinda at least at night, &amp; Im going back to working nights so he's worried",off-topic
'325383679142666240',"If you love life, it will most definitely love you back #thankful",off-topic
'326804390516240384',"@Jthomas224 @ryannanderson I got you both!",off-topic
'327458098652540928',"@NewbergReport here is that gif with each pitch labeled. http://t.co/dISw2LmwU8",off-topic
'326315987538432000',"Idc cause He always accusing Me of some shit",off-topic
'326912552250519552',"better yet, i need to be in Otto with my best friend..",off-topic
'324360877878935552',"I am so not excited about DIA #overrated #sorrynotsorry",off-topic
'327636749771751425',"@MidlifeNavyWife cheated J stopped hangin out with him. It's my biggest prt peeve. I have NO RESPECT for ppl like THAT",off-topic
'326023116776144896',"@AmorYvonne: I have a lot of homework , fuck my fuckin life better get to work",off-topic
'326530229952720896',"What we gotta do here is go back..",off-topic
'326033293185257474',"It's my 9th birthday!! #Amen #truth",off-topic
'326141912975294465',"@kevin_irwin7 I can see my phone dummy",off-topic
'326012960101261312',"If a female cheatt on me, I'm cheating 10x as bad",off-topic
'324517256145022979',"And cut ties from all the lies that you been living innnnnnn",off-topic
'326534821226639360',"@RihannaNumbTWO: What's vine ?like instagram but videos",off-topic
'326003858251866114',"@yourRidicious o yeaah I aintt to far from Waco High, you heard of a campus called MCH ? Lol",off-topic
'327817897911152640',"@ThatDamnDash: I need to shoot to the D one weekend &amp; do some shopping.",off-topic
'326101529536913410',"The picture speaks for its self http://t.co/8jUHnH9tkI",off-topic
'326116420213682177',"2/5 of this research paper done #GottaKeepGoing",off-topic
'326443801872846848',"@Lord_Voldemort7: I am renaming this Monday Dementors Kiss because it is stealing my soul. For real.",off-topic
'326147608282279938',"a girl on CSI Miami just died &amp; her name was Alexis.. #yikes",off-topic
'327434292886130688',"Why are none of my classes canceled today #Obama",off-topic
'326122119677218817',"We can just chill an kick it, all night, cause it feels so rightttttt",off-topic
'327447466020593664',"Took about 2 months to get my midterm back but made a 97...",off-topic
'325617173034831875',"@LenaHarper8 Yea but I'm still tired",off-topic
'328196553359622144',".........@John_Da_Kid: School smarts dont always translate to making money. School aint the real world...",off-topic
'327065778203545600',"@ThatGuy_Tye bet don't forget lil nigga",off-topic
'326127592652546048',"its Guwop Big Dog you's a small guy",off-topic
'326705973907554304',"Godddddd when is jake gonna call",off-topic
'325469951488049153',"Midnight seems like the perfect time to tear apart my room for an extreme clean, no?",off-topic
'327586212573491202',"Fuck cleaning! But I'm still steady doing it",off-topic
'327993792772849666',"@eckles11 I don't know anyone here",off-topic
'326207884595695617',"I really hope to walk in the kitchen and see it clean. cause I don't have time to be washin dishes rn.",off-topic
'326200061551837185',"@childofChrist_2 yes I can close my eyes for 30 minutes and yet still not fall asleep, I think too much...that's the problem.",off-topic
'326911109699338240',"@jessgrov08 got mine on eBay for $20 from a really good seller! He had like 20,000+ good reviews",off-topic
'325382286277238784',"Fuck Love Just Show Me Loyalty",off-topic
'324745841845882880',"Yall ganna forget bout this in a couple of days &amp; go back to yall old ways.",off-topic
'325118056579883008',"@OhItsJehtay oh goody. Did you read my tweet earlier? Your sick fuxking eat pictures have me nightmAres. I dreamt while I was in childbirth",off-topic
'326169621826764801',"Wait Wait WaitToday is Sunday?Not Monday?",off-topic
'324935718180896768',"Fuck nigga dont wont no beef",off-topic
'327871703696953344',"@PlanetRuby1 it smells bomb so I'm hoping its good. lmao. http://t.co/5UHmotLSkI",off-topic
'325841367190364161',"@Caitlinnn_Emily is on a tweet raaaage",off-topic
'324747866750976002',"@itsanastacia_ tacky but I guess that's what you're good at. Time and a place. Learn it.",off-topic
'326519302004039680',"@BrieBooher i knew you'd like that one!",off-topic
'326057369123553283',"I nvr just sat and watched Tim Duncan but he nicee",off-topic
'327179496614666243',"Wonton Soup x Hot &amp; Sour Soup x Chicken x Dumplings  http://t.co/mImJwlVEKP",off-topic
'325755451528605696',"@KissMeLightly hell i dont either lol he always write me i have a STALKER on my hands.!",off-topic
'325757841312980992',"And I heard more girls more problems well I'm in school so I figure I can solve'em",off-topic
'325114112394805249',"@BubbaDshaw what are you talking about? Tell me its not true?",off-topic
'324746090148659200',"Pack came in so back to work",off-topic
'326895566678265857',"good thing you blew it. good thing I dodged a bullet.",off-topic
'326135027450662913',"Poor @PorshaDStewart so sad. Go her your independence. BUT u won't get it with Kordell. He doesn't want that for u.",off-topic
'325642814039945216',"Progress produces...flowers? - or - do you see? Do you see what I've done?! I've made this tire http://t.co/FoBfB01H47",off-topic
'327488237700517889',"I told my sister too, &amp; she said that's weird I had a dream that you came over &amp; were telling us he called you &amp; he was comin home early..",off-topic
'324740973240393728',"My heart's never hurt so much for my homes. First Boston, now West that's only 15 minutes away. #prayforBostonandWest",on-topic
'326550237323853824',"@Girlgiveme_that: Okay I really need to stay off of vineI keep refreshing that hoe lol",off-topic
'325762944510091264',"ALL That Bro &amp; Sis Shit , Kill All That Shit !",off-topic
'328203158700564480',"@CrownMeQueenHoe: A faithful, freaky, &amp; fun type relationship &gt;&gt;&gt;&gt;",off-topic
'324507916923183104',"So excited to see @victoriashay03 today!  #dia2013",off-topic
'325734307371028480',"@xxcantbesavedxx she said she has a friend that does them, :/ but she said that they can mail it to you. I'll dm u their website later :)",off-topic
'327176038260023296',"ima just wait till We get out the car",off-topic
'326378355278635008',"Obama is coming to Texas y'all.",off-topic
'326356297693921283',"Niggas too pussy, they aint puttin no work in",off-topic
'328238956493828097',"It was cool to meet @Ben_Munoz1 @bsooter21 @RJ_Nava today. #PiratesClassOf2017",off-topic
'326751306087792640',"@ItsCESAR_13 @victortexass I can pick y'all up if they don't open up the gates and drop y'all back off",off-topic
'327100924638142464',"Boy came up To Me talking about  Yo lastname Williams?   I said  No Townsel",off-topic
'327839803989184512',"If a man wants you, nothing can keep him away!",off-topic
'326747361231642624',"This weather is making my week so much better.",off-topic
'325759638207344640',"@Sports_HQ: Fear is what stops you... courage is what keeps you going. -Unknown",off-topic
'326387053283643392',"So... news of the day... Obama's coming to Baylor. #notsurehowifeelabouthis",off-topic
'326352706895749120',"@TanMilSO oh I see, well I hope everything works out for you two:)",off-topic
'327465305473437698',"Ham delight is to die for! (@ Harold Waite Pancake and Steak House) http://t.co/VlYEbu0ec3",off-topic
'327517579528785920',"@kwera_jnr and I texted u back!",off-topic
'327108562117599232',"@YoSoyFAME like how. I need an example.",off-topic
'327794440582356992',"@RichPinkMoney that how we gone be foreal lol we done growing",off-topic
'324736123777720322',"the fact that Alex stole my triangle A&lt;&lt;&lt;&lt;&lt; NOT COOL! but there is more important things to worry about right now:",off-topic
'324923847717580804',"Text HELPWEST to 99000 to find out how to help.",on-topic
'328293053582413825',"I'm at Cracker Barrel (Waco, TX) http://t.co/1jcQVXswNO",off-topic
'326151360175292417',"@Jordynberryy uggggh. me too! &amp; I forgot about Davoust's packet. Damn.",off-topic
'325623794083454978',"@Neeeners_  what time we gotta be there",off-topic
'325508200927485952',"I wish it was raining.",off-topic
'325845783486279680',"Oh how I've missed nights with these bitches @bridges_allie @chelsconway @KobiAshley @haleydresner5 @anderson25_bp",off-topic
'326060101079289857',"READY TO BE OFF AND GO HOME AND SHOWER AND WATCH SOME BASKETBALL!!!!!!!",off-topic
'324539676914511872',"Dont try your luck with me",off-topic
'326443132864569345',"@Threez_Pleeze Kam KT &amp; Roddie G murdered the 2012 cypher sessional!!!",off-topic
'326196715759742976',"I wish I was in the joking mood #dammit",off-topic
'324396255579095040',"I wonder if people realize that Duck Dynasty is staged.",off-topic
'326577771247726592',"Those of you who have swag go shoot yourself",off-topic
'324730991488933888',"Pray for those in #West #TX",on-topic
'324598712175321088',"I Just Smashed Them 2 McChicken's",off-topic
'326495404923441153',"Yellow rose of #Texas. And @baylorphotos. #MyBaylor @ Wiethorn Visitors Center http://t.co/Nq9JM3Nmqx",off-topic
'327537688544673792',"Seem like its hard to meet good females !",off-topic
'328271345207107584',"@J_Lee30 I should be done. What time you trying to head back?",off-topic
'324548904651747329',"Welp looks like ima be Solo this weekend..",off-topic
'326035759956115456',"Cause If they Could be in Yo Shoes,  They Prolly Would!",off-topic
'324589862059663360',"I've been blessed with some great and understanding professors this semester. #Baylor",off-topic
'327749596480679936',"To this morning I just want to say: no.",off-topic
'327872453487501312',"Such a beautiful day at Baylor!",off-topic
'326125146735783936',"That was hilarious! I gotta use that. I'm not yelling, I'm making sure you hear me! #rhoa",off-topic
'325802913991622657',"@xoajamariee: you dumb bitch. I can't even handle this anymore. just shut your fucking mouth. lmao ouch !!",off-topic
'327599315856019456',"@jahh95 send me some Chicken and Rice bruh bruh",off-topic
'327184948899491841',"@CarterBlenden well I miss you too carter!!",off-topic
'326366503018586112',"Fuck them broke hoes get yo money",off-topic
'325102032673468416',"Tevin gotta be bored",off-topic
'324697674039304192',"In before the psychosis. (@ Scruffy Murphy's) [pic]: http://t.co/WjxSohKKLA",off-topic
'326893631975858176',"Female rappers gon make a comeback",off-topic
'325467782454079488',"@MoneyMaker_Myke hahah bro I fell on mine today with 3 people on it",off-topic
'326826572130705409',"Just live like is your dien day!!",off-topic
'327452331107028992',"@ITSMECHiNADUH: A boy puts everyone in his relationship businessA man works his relationship out with his lady.",off-topic
'325124725959454720',"@AbeezyTaughtYou you don't wanna take pictures with me :(",off-topic
'325669122341998592',"I really don't wanna go to work...",off-topic
'325075887945048064',"With my cousin.... She be havin me rollin",off-topic
'327572016431497216',"@YBLU_TR things I can't say on here lol.",off-topic
'324670332378161152',"I swear to god I ain't nervous",off-topic
'326113169279950848',"Rape Is The Dumbest Crime EVER ... Why Rape A Innocent Person, When Hoes Be Out Here THROWING The Pussy Around Out Here Like Its Nothing.",off-topic
'327953721944322048',"I know I shouldn't be envious but I've worked so damn hard and I deserve to have my daddy here to see me walk the stage",off-topic
'327105345384230914',"There's a reason I failed English every semester. It's called grammar. And it is from hell.",off-topic
'327571108318572544',"@DatDamn_Fini: hoes will try anything to get to my nigga... Bitch you pathetic!",off-topic
'324729653862465537',"@rev_david that is not what I'm hearing. I could be wrong.",off-topic
'326893997488476161',"@SmilingKIJ it's a bowl from target :)",off-topic
'325312439472230400',"Definitive rule for myself: no social interaction for 1 hour after I wake.",off-topic
'325290981559762945',"I dont smoke with new smokers",off-topic
'325332265427161089',"#ReplaceBandNamesWithPizza Pizza! At the Disco",off-topic
'326451768093442048',"@jazzzmyn55 oh ok ! I'll enjoy it withou you then !",off-topic
'325749900052672513',"Spending the weekend with this lady. Thanks for coming to visit me! @ Baylor University http://t.co/pzeXZMzArZ",off-topic
'327250756421963777',"for the first time  #kennychesney",off-topic
'327641623590735872',"I wish I had perfect vision",off-topic
'324998839478145026',"Ugh i wanna do a YouTube channel!!!! #so badily",off-topic
'326333061589512193',"@ForrestBoyd wanting to barf is not doing anything for my energy.",off-topic
'325620436836708352',"@brittneykmoore let's hang out soon",off-topic
'327617573334175745',"ugh these girls yelling and laughing in other languages and I'm like CG IS NOT A PLACE OF FUN OR SMILES.",off-topic
'326888327372496898',"When I was in high school, I couldn't wait to leave SETX. Now I'm in college, I wish I could go back.",off-topic
'324342352900673536',"Here's to this amazing human being. I love you so much, Zatch. #minichamberconcert @zacharybarba @ http://t.co/N4I7Gao2Sx",off-topic
'328171713156239360',"@pluckypresby you also enable them to give it to others. Same goes for justice, and justice &amp; love don't exist without one another.",off-topic
'324787426411286528',"Did our standups in #west. on our way to parkland hospital to learn more about evacuated victims of the explosion. http://t.co/UA28ORQJCA",on-topic
'326596494079688704',"@LisaKhalifaa I want to have a BBQ/party at my dads ranch Saturday night. You're invited if yah want! Wbu?",off-topic
'326834391345164288',"I just wanna hold you, take you by the hand, and tell you that you're good enough.",off-topic
'327113429942947841',"@YoSoyFAME whaaaaa. that's crazy. how come I've never seen you there?!",off-topic
'327999145627496451',"@twEAT_ItRight: @BraziliaanGOTTI: We High and Tipsy Okayy Straight Lean'n",off-topic
'327528630597074944',"The things I would do if @blakeshelton tweeted me!!  #die #jumpup #yell #doahapydance So. Many. Things.",off-topic
'324391230693834753',"@FullOfMySelf009: Why everybody in they feelings what are those",off-topic
'326770909480378368',"@B2Will1 Happy birthday bro! Make It a good one. Last illegal time to drink for your birthday!",off-topic
