tweet id, tweet, label
'262413580752789504',"Playing 2 Chainz at a house party is a recipe for ratchetry and debauchary",off-topic
'262818136846372864',"Damn did I really drink half a bottle by myself?! Wtf? #chocolatevodka",off-topic
'263254803046612993',"@A_Steelman omg! Be careful out there! Geez!",off-topic
'263093381968838656',"A time like this calls for a RE-read of Mr. Grey. #50shades Sadly, I only have the first book. -.-",off-topic
'262920653684998144',"@ndevito27 @Ndais10 @RalphieSpamps the hurrican in wrestling was that dude though",off-topic
'262343302160982016',"@1DTartheela @xkayykayyx @itzmejefferly i m eating chocolate! My uncle brought mad chocolate for me!!!!!! Jealous bitches?!?!",off-topic
'262401779495489536',"Return to Sender with Lee and Romy! @ Broadway Dive Bar http://t.co/YGYK88uo",off-topic
'262767939390951425',"@Marky_Kelarky: @itsz_jeremy lmao don't worry about it bro, soon enough! We got FIND coming up to",off-topic
'263297822688964608',"I'll never understand why coolin hates me so much  #imaniceperson",off-topic
'262621835097694208',"I just ousted @harlemboy22 as the mayor of New York City Center Stage I on @foursquare! http://t.co/CAn36o99",off-topic
'263348756035039232',"@jcsturgeon Grampie would be proud...didn't miss the mail yesterday or today :)",off-topic
'262602581770133504',"Lower your expectations of people, and you will lower your disappointments.",off-topic
'262379223577137153',"@gemma_annn LOL not you...but you deff can fit under that category today that's for sure",off-topic
'263265845478838272',"@rcnconnects 1199 Park Ave. - NY has been without internet or telephone service all night. Lots of elderly. What is ETA of your people?",on-topic
'262718015005655041',"Ppl want me to kall dem nd shit like my battery built lik dat iphones die fast love",off-topic
'262731460300111873',"I really just need someone to talk to.",off-topic
'262731773128105984',"Keep calm and go smoke some weed",off-topic
'262642666444046337',"@itsyoliebitch @YummyLena i just hope the power doesn't go out. Halloween movie marathon to pass the time in.",off-topic
'263016560032092161',"Sometimes girls don't get when I'm kidding and it's annoying #imeanwell #relax #Sandy",off-topic
'263112351803404288',"@jerzyjax yea good. Im sure u seen the pics of ww. The island is under H2o byt we in pville just windy but AC is dun for too",off-topic
'263145810781409280',"@MzBellee I know man .. But i wanna know if hes ok lol",off-topic
'263019756662185984',"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 2852 others http://t.co/76GHum7n",on-topic
'263008127794962434',"Tree fell in neighbors car &amp; house   @ home http://t.co/cleevXwZ",on-topic
'262416416026791937',"i guess she wants that angry sex",off-topic
'263344727653498880',"New York is such a strong state... throw anything at us and we will beat it",off-topic
'263105478291230721',"@SmiloTweets nah, still waiting to go on!",off-topic
'262695148729819138',"Happy Haloween from the United Federation of Planets @ the Waffle Brothel http://t.co/cjKZvZEH",off-topic
'263379621469380609',"I'm at Furry Fiends (New York, NY) http://t.co/an7DnmRd",off-topic
'262416451615481856',"My fun came to an end :(",off-topic
'263298601046925312',"My post #HurricaneSandy #Breakfast...  @ Woodlands Condominiums http://t.co/63J2yEsE",on-topic
'262409070743531521',"Is there really no dance on Monday Or Tuesday",off-topic
'262757411503353856',"@Smackdoom_02: #ToMyFutureWife well first you better be able to cook or learn how too",off-topic
'262575966897987585',"I like can't stand anyone anymore! No one know the definition of being real",off-topic
'263373468458946560',"Come by in 21 minutes and see my low tide, I'll be 30 inches under my usual level. My mudflats will bask in fragrant decay.",off-topic
'262982409342050304',"@ChrisRonca22 yeah trees and powerlines down.",on-topic
'262647096526635009',"Today would be a good day to cook a Sunday dinner .",off-topic
'262873291927191552',"Bout 2 fight sandy 2 get 2 work...if u  gotta b out...b safe",on-topic
'262344512729387008',"@fob_talk loll no it's not. It's better than saying I don't wanna talk to you",off-topic
'263072541017513984',"No power... What. Am. I. Supposed. To. Do.... #craycray",on-topic
'263035164450492417',"I missing all the good movies",off-topic
'262345969801252864',"Bouta go buy a mask and call it a night .. I'm cashin out",off-topic
'262851931913994241',"Eric Holthaus: NHC update at 5am: #Sandy now moving due north, will turn toward the northwest -- and toward land -- in the next few hours.",on-topic
'262574148591689729',"GOOD call. On it! Cc @hillarygrove @Punkaboo RT @LuckyMagazine: Buying a new raincoat. Thanks for the justification, #Sandy.",on-topic
'262974633668644864',"@GuapHeavy: I am extraordinarily patient, provided I get my way in the end. indeed!",off-topic
'262676592319406080',"Ok geniuses, start taping.  @ Apple Store http://t.co/VE03OOVD",off-topic
'262591895425912832',"I really hate this kid lmfao",off-topic
'262557176151818241',"Rotten lemon on the window sill  @ Mercer St http://t.co/vZtVAriJ",off-topic
'262619771550441472',"Coastal Flood Warning issued for Ellis Island, NJ http://t.co/VPHcwCnb",on-topic
'262940346047152128',"Im gonna always spark in remeberance and celebration of the day i walked away from the bullshit!",off-topic
'262395169511456768',"My thies are KILLIN me, ive been walkin for 7 hours straight NON STOP!",off-topic
'263317320355700736',"Storms over surveying the area (@ Prospect Park w/ 5 others) http://t.co/vFPRuw3T",off-topic
'262767257418080256',"@gageboettinger: #ToMyFurtureChildren if you look anything like @Chhhloex you will be killed you wish you're kids looked like me niggaa",off-topic
'262740188952924160',"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 4049 others http://t.co/Q0WmKC7Z",on-topic
'262617491736518656',"@laurenaud ohh I was quite confused but yes I know I can't wait!",off-topic
'262565531251531776',"I believe people like getting on my nerves .",off-topic
'263347965186424832',"@Tamaraaax3 your so corny its sad",off-topic
'262582448892809217',"@Argonon thanks for the follow team Argonon! @JarlsNewYork @HumanityPride",off-topic
'263032069347745792',"I'm at Seth Low Park (Brooklyn, NY) http://t.co/zfDfiuMu",off-topic
'263365809877958656',"@69fbird @aaguero9 so what if I get sleepy!!! This is driving me nuts-I could use a few drinks! Lol!",off-topic
'263089499997872128',"Right now we r watching #hurricanesandy with Pirpir and uncle Sam. #brooklyn #bayridge #newyork #sandy checking tweets http://t.co/d0bJFBPx",on-topic
'262775152968871936',"I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @selfwilledsoul http://t.co/HpZ5xvwF",on-topic
'262381262180855808',"Round 3 wif ma bestest friends #schoolteacher",off-topic
'262986808760082433',"Mom just said I can watch one more movie with her before I start my homework...shouldn't she be encouraging?",off-topic
'263354562436538368',"@LBINow: Via Jay Zimmerman http://t.co/4FiaOTC0. Do you know where this is?",off-topic
'262679289890209793',"Kickin' it with the #Empire  @ Herald Square http://t.co/P0iZz6YD",off-topic
'262771998046965761',"Empty Times Sq is Empty @ Times Square http://t.co/iPKTcWY5",off-topic
'262626975858966529',"Largest storm on record coming to New York..",on-topic
'263244789863030784',"Follow my new twitter @smackboi_ent1 for everything smackboi up coming shows videos features and new pics of Kim Luc #smackboi #smackboi",off-topic
'263000174132068352',"As we brace for a massive east coast storm #RomneyRyan are staying quiet If elected they will cut funding for both FEMA and disaster relief",on-topic
'262639471114219522',"Harden kcp OH God: #HaveToAceMySATexam : thanks Jesus I found that http://t.co/ETu0aks8",off-topic
'262407734887071745',"Post tail feather shaking drink.  @ Blue Ribbon Sushi Bar &amp; Grill http://t.co/VQ7bll3L",off-topic
'262695467408830464',"@DeaconJohnHunt: @Micheee1020: hang in there. Angels will watch over you. Thanks Deacon John....pls pray for us in NJ xo",off-topic
'263416731060547585',"I'm finally back in power and cell service on the UES tonight, the last 24 hours have been awful #sandy",on-topic
'262693397737910272',"Okay so I'm officially off 2mor who's coming over",off-topic
'263279584219377664',"Awning ripped off of Claire's #sandy  @ Bay Ridge http://t.co/quYBI3ub",on-topic
'262994253779701761',"Pawn stars all day I guess",off-topic
'262928500036628481',"!!!!!! @oMelly_6: I don't really care no more , it's done &amp; over with good luck on ya life . . I tried",off-topic
'262560419435134976',"Shit storm hitting right into my friggin houze",on-topic
'262857891898339328',"#TranquilaMaricaPonteABailarGangnamStyle yes SAT EXAM #StudyingForTheSAT // thank God I found this http://t.co/SoQ4yATK",off-topic
'262894383387512833',"Gonna go and buy a kite #WhenInRome",off-topic
'263147930628804608',"@HDOFblog it's the only thing open!",off-topic
'262599832877817857',"Could not be more stoked for this extra day off. Or 2...?",off-topic
'263108465143193600',"I have highly considered raping and pillaging given the great opportunity by these power outages.",off-topic
'262780037277814784',"@Veronica_Cakir just make your way to my school before this storm gets here and i got you! I'll pay for gas and toll both ways. (= Lmaooo",on-topic
'262390565314887680',"I sometimes listen to music and get deep in thought, thinking about life problems.",off-topic
'263113982729146369',"@ElliottAlmond Of course. Anything to earn your pie-worthy praise!",off-topic
'263034035134164992',"@jimmykimmel So we're really bored in the lobby. Come see us!",off-topic
'263039819351986176',"Why doesnt Christie have an ASL interpreter next to him though? :-/",off-topic
'262748471008837634',"#ToMyFurtureChildren I'll make sure I marry someone with gorgeous eyes so you can be blessed with them",off-topic
'263091436793233408',"I've lived on this avenue for 18 years and never seen it empty god damn",off-topic
'262427148269273088',"FYI three blind mice is a really tasteless Halloween costume.",off-topic
'262440109020954624',"This chick just said once upon a time when I was blinded in the ummah #SoFeelingHer lol Islam is great but these Muslims be tripping.",off-topic
'262612467685937153',"Off to the beach to take pictures!!",off-topic
'262971551375310849',"@Mjulissaxo: Deadass this kid needs to stop calling me on private, you swear I don't know it's you. annoying same person as last time?",off-topic
'262655849393180672',"Does Jerry Jones dress up for Halloween ? I mean come on the man looks like a skelaton year round",off-topic
'262989013923819521',"@LeslieMarshall your argument is a more one, other than paid off union workers most Americans think we got screwed by the auto bailout",off-topic
'263080315768147968',"Ballroom dancing with my brother.. in the kitchen.. in the dark",off-topic
'263331834052616193',"Drinking sandy away with my girl Julia. Bottoms up! (@ Walter's) http://t.co/4Djq9v2D",on-topic
'262870381172506624',"Shouldn't the sun be out (@ 24 Hour Fitness) http://t.co/viqRnlwY",off-topic
'263358835643793409',"Taking mami out to eat ~ http://t.co/pEFRCFE0",off-topic
'262940115091992576',"@Gsquare86 thanks Gigi :-) just a bit of wind at this point send good vibes to your sis for me...",off-topic
'262548956209348609',"@ray_Burt I just want some major swerve, Brock vs Ryback might sell",off-topic
'262956608760459266',"@meliithebest26 WEA WEA! She said that IM Doing Great and that i choosed a Good grupo of friends :D sea YOU LMFAOO :D",off-topic
'262990662679543808',"All there is to do is go on twitter, eat, and watch tv until the power goes out if it does.",off-topic
'262957389874094080',"@David_Boreanaz here's a photo by my house about 4 hours ago. http://t.co/a6K2WqQ1",off-topic
'262364638413484032',"Really hard to believe I saw 25 range rovers today. #bestcaroutthere",off-topic
'262882482112823296',"Hi Cav vmt WOW.. #HaveToAceMySATexam : ..better get it while u can http://t.co/KiPUmQsZ",off-topic
'262534488146460672',"We ready 2 Helloween  @ 48th St. Home http://t.co/8TAm1iw2",off-topic
'262757001031979008',"@RomneyStormTips: On day one I will end Hurricanes #Sandy #RomneyStormTips lolol",on-topic
'263088438075604993',"@KACB417 At home? I still have power and I live around the corner lol",off-topic
'263316257103835136',"Neighborhood assessment: fallen trees, electric poles slanted, but Dunkin Donuts, Rite Aid, local market, pizza and nail salon open. #sandy",on-topic
'262771900428726272',"RIP Emanuel Steward. Still tough to stomach.",off-topic
'262958299140460544',"@GreatNonprofits Michael Bloomberg also takes 1.00 a year salary, donated computers,takes subways etc etc",off-topic
'263080738793082881',"#champagne by #candlelight #sandy #fuckit #bubbly #hurricaneparty just me and @cdharrison @ C&amp;Cs House of Hu http://t.co/gSJXiabN",on-topic
'263038056469245952',"Dr. Azmi Hakim, President of the Orthodox Council of 1948 Palestinians, receives death threats for opposing IDF draft. http://t.co/lFKeOskS",off-topic
'262737986830090240',"I wish I had a nice relationship with my brothers :/",off-topic
'262746424133963777',"lmfaooooo @KattWillliams: All these girls claimin' to be barbies look like they came from the Build-A-Ho Workshop",off-topic
'262438806270119936',"#SATstudyTime : O.M.G. We really wish my brother managed to get this previously http://t.co/ETHAhWvO you better get it now Harden vlb",off-topic
'263002562469445632',"The world is casually ending outside.",off-topic
'262591524569743360',"@tkylemac at least you have taller buildings. Hope you don't live on the bottom floors haha",on-topic
'263275116627103744',"I swear Jay-Z's dad just got in this elevator.",off-topic
'263035584862375936',"Christie is also not a fan of exercise or quiet breathing",off-topic
'262953090154647552',"Hurricane better not kill me",on-topic
'262766348919255040',"Great weekend capped off with some #homeland #showtime",off-topic
'263094561444859905',"Power was good while it lasted @PSEGcares @PSEGNews @PSEGdelivers we are without power in Verona, NJ (near West Orange border)",on-topic
'263097804723998721',"Beth's family &gt;&gt;&gt;&gt;      i absolutely love them",off-topic
'263329382167347200',"@abcnews. What is the city doing for people in the financial district with cars parked underground? How do you plan to get those cars out??",off-topic
'262752445086715904',"@risssrosss15 I was just there 30 minutes ago and was the only one in there. Shit got awkward with Rose working.. Hahaha",off-topic
'263087620354088960',"@christinelem_: Oh &amp; good luck to everyone spending the storm with a Cuddle Buddy Don't let a hot date turn into a due date, guys. &gt; LOL",on-topic
'262630580338966528',"@hurricannesandy: WAKE UP IN DA MORNIN FEELIN LIKE DESTROYIN CITIES GRAB MAH GLASSES I'M OUT DA DOOR IMA FUCK UP NEW YORK CITY.",on-topic
'263250931683053568',"@WeatherABC7 this is right on the corner of our block, Jamaica, NY http://t.co/JgeKgloL",off-topic
'263008769317953537',"@Smoove_Wave32 yeah u want me to invite people",off-topic
'263216534711840768',"No power lots of wind and tress etc down everywhere",off-topic
'262931831165435904',"@twinn97 @halerssss JK IM IN MY ROOM RN!",off-topic
'262658159229947908',"@ShawNovel I know I was so happy with that text. Hahaha",off-topic
'262725492443058176',"@SINCERE_ADONIS lol Now the song is on repeat in my head !! I love that song though. #KevinLittle",off-topic
'263060314013200384',"@AMarie2410 there is no thunder. They are generators blowing up",on-topic
'263039424194027520',"AMEN!!!  RT @MSJean0319: I swear I may stay off fb till the election is done. Ppl are ignorant stupid mofos. Just my opinion.",off-topic
'262645487994290176',"I need an IV and anger management counseling like right now",off-topic
'263369148833345536',"So @_HelloKeem ask me if I'm mad that he ate somebody ass and swallowed the dude throw up now you tell me do I give a phuck?",off-topic
'263300114427310081',"Twitter me this #SEAISLECITY, NJ http://t.co/r4IKkq02",off-topic
'262702698468634624',"@GinaMontana_ ...no NY swagger...just nervous sweat",off-topic
'263159401521745921',"@MargauxBrooks: Holes get mixed up these days wrong hole? Whoops! #MyBad Haha",off-topic
'262517636452200448',"@AjPennant5 @joeyjihad_ good night for the kids",off-topic
'262730953133281282',"Can you atleast talk to me",off-topic
'262928092702572544',"Long branch, new jersey. @NBC http://t.co/6hzY7MEY",off-topic
'262994812867850240',"My bed was just shaking &lt;&lt;&lt;&lt;",off-topic
'262702216706682883',"Mi handsome prince. Titi luvs yu so much.  @ Home Sweet Home.. http://t.co/pcudDMDP",off-topic
'262903083787497472',"@CJP45 I love me some Dr Who!!",off-topic
'262762089989423104',"Late night conversations with my family are my favorite #theyrealldrunk",off-topic
'263133845841383424',"I'm about to turn my phone off to save it's battery. #thisisntreallife",off-topic
'262601727000313857',"I'm at Grand Central Terminal (New York, NY) w/ 34 others http://t.co/7tWTKVoi",off-topic
'262910268554739712',"Just waking up :) My new AC is supposed to be delivered today (@ Rainy Day In Edison NJ - Yuck) http://t.co/jxMQ9zOV",off-topic
'262708008457478145',"I'm at Hudson River Greenway (New York, NY) [pic]: http://t.co/p0QndJps",off-topic
'262433006814380032',"I hope @katiegabriela had the best of the best nights tonight! Love youuuu! :*",off-topic
'262670410284429312',"Andddddd here comes the wind",off-topic
'263320989012746240',"@DrownInMy_Juice LMAO!! I'm at Hunter's I'm moving soon though myG!",off-topic
'262790006324748288',"Watching house and drinking jack!!!! Great week :D @mcasttt",off-topic
'262420248412684290',"#GottaAceMySATexam : FINALLY!! I really wish my brother found this previously http://t.co/LAxodCfD you better get it now Landry Jones pfc",off-topic
'263148115169775616',"The news have been hilarious tonight! No, not the content. I'm referring to the casters. #Sandy",on-topic
'262754745842798592',"@marhmie_65 I'm in ma room now'",off-topic
'262409775873155072',"I hope they cost an entire year and lose billions. Scumbags.",off-topic
'262572335553445888',"Packing up with lots of non perishable kokosh cake for #Hurricane #Sandy (@ KRM Kollel Store) http://t.co/jKMCYIjX",on-topic
'262601990889160705',"@Uncl3Tom yeah lol , are you prepared for Sandy ?",on-topic
'262625845921861632',"pussy killed more niggaz  guns....that's clits ah trigger throben",off-topic
'263088354034348032',"Yoooooo @Geee_Ohhhh: Darkskin bitches be mad when it's a blackout",off-topic
'262657747089227776',"I'm at Frankenstormapocalypse - Hurricane Sandy (New York, NY) w/ 1493 others http://t.co/1poMgfUB",on-topic
'262666022992089088',"Also enjoying Crumbs in Hoboken before it floods. #candycorn  @ Crumbs Bake Shop http://t.co/vOyAGw3K",on-topic
'262977555341131776',"if the power goes out I don't know what I will do I really hope my friends phones are charged",on-topic
'262597381529411584',"@41ia mac is perfect omg he's even better live",off-topic
'263069115219079168',"The White family has resulted to eating our Halloween candy since there isn't going to be Halloween anyways.",off-topic
'262465728769323008',"Home! Who wants to cuddle?",off-topic
'262993762643492864',"@Nico210565 my didnt either  my ps3 just turned off",off-topic
'262633745515962368',"#Top10FavouriteSongs yzl OMG #StudyingForTheSAT .. thank God I found this http://t.co/pmhrz0dG",off-topic
'263397043844837376',"Alyssa's awesome @YogaVidaNYC podcast was just what I needed today!",off-topic
'263103138507132928',"Good thing there isn't thunder. Then I'd be acting like its the end of the world. Fucking hate that shit.",off-topic
'262587818348535808',"Hurricane is coming.. I needa get the fuck outa jersey!!",on-topic
'263045639653437440',"officially freaked out. Something on the front of building is making a whining noise afraid the wall will just crumble #gatespropertyproblem",on-topic
'262772025385435136',"@VictorManibo I see that you pay far more attention to strip clubs than I do.",off-topic
'263274894979112961',"@toniiMDenan hey does Bucknell have power? I'm not home",on-topic
'263394368671604736',"@JustJubilee networks flooded. google voice!",off-topic
'262674255722995713',"Catching the last train upstate to my folks' before the storm hits! (@ New York Penn Station w/ 97 others) http://t.co/FpCZgvPq",on-topic
'263037638712365056',"@MPSOBrien -Hang tough! I'm in manhattan on top floor and sounds like I'm gona lose my roof in about 2 seconds! Long as theres power, right?",on-topic
'263381030143139840',"My stink walk in the door talking mess lol gotta love her smh",off-topic
'263151224633827329',"Ok so just saw the trailer for the movie Struck by Lighting and I must say I think @chriscolfer did a pretty good job with the writing",off-topic
'262599088489500672',"@BillyPunch little help here jim",off-topic
'263078098352881664',"@themissmaria thanks gorgeous! This hurricane is no joke",on-topic
'262391792186568705',"@amkatz517 wise words of the bad bitch. If ya know who I'm talking about. btw I love you too!",off-topic
'262436352535187456',"Mike to the rescue! @djpierogi #drunk #suspenders  @ Laurel 816 http://t.co/IRQzQTKN",off-topic
'263022661884592128',"@cabinetofficeuk come on Dave, can we have a rt for all Brit families stuck in NYC hotels awaiting #sandy #staysafe",on-topic
'263078722125578240',"@justin I had something like that on OS X, overriding drawRect and just calling super fixed some redraw issues",off-topic
'263428255602835457',"Really pissed about keyport and seaside and everywhere else that I spend 99% of my time #thissucks #ripjerseyshore",off-topic
'262685146921201665',"Tall, good looking, smells good, nice facial hair, good smile - yes please",off-topic
'263001457840779264',"This crane right now dangling is a serious problem",off-topic
'262493897941479424',"Shaking people's hands while your hand has a torn muscle in it",off-topic
'263035685475336192',"is that all youu do ? youu needa chill boy",off-topic
'262605739024064512',"Am I the one thats always feeling like I need you more in my life then you.... #UGHH",off-topic
'262758560344195074',"I was just S O hungry I ate something then its like my stomach just decided I wasnt hungry nomore",off-topic
'262477800781512704',"I'm honestly way to good at destroying phones",off-topic
'262712234239746051',"Finishing up my growler of @3rdWaveBrewing Chuckin' Pumpkin! @ DooLittle HomeBrewing (Central NJ Location) http://t.co/aIuqBTOz",off-topic
'262991485467766784',"@piersmorgan: Massive bang and this giant skyscraper crane outside my office just buckled... Scary. #Sandy #NY #CNN http://t.co/O5y64bH2",on-topic
'263287856905207808',"Just posted a photo @ Columbus Circle http://t.co/kgejjgvs",off-topic
'262952923217162240',"My swing has just turned into a flying object as it knocked out fence",off-topic
'262732751684382720',"@TheRealJenArri_ u got a new job? Congrats!",off-topic
'262416614891335680',"Come see us at the #greenfleamarket tomorrow! 76th and Columbus ave NYC!!! #50shadesofgrey #50s @ Green Flea http://t.co/vWYVskv7",on-topic
'262980256460337152',"Everyone who's wasting time on sleep right now I hope power goes out so ya can't charge ya phones GET UP lol .",off-topic
'263098076749766656',"Playing the penis game with my mom. This is good",off-topic
'262626784347054080',"Party at @DanielleOakleyx everyone is welcome to come get locked in for Sandy",on-topic
'262434648599191552',"I'm at Dream Downtown (New York, NY) w/ 13 others http://t.co/J0NY51st",off-topic
'262958011067297793',"@LilliDonahue i got it yesterday",off-topic
'262764292078727168',"Fixed RT @GrandeMarshall I aint used a condom since ...",off-topic
'262800599878340608',"@AshBuck_ it works both ways I gotta see u before I move",off-topic
'263102934684938241',"Only wish my laptop hadn't died. This was the worst week of my life and the hurricane and mac fudge wasn't even close to the worst.",on-topic
'262739432854130689',"If I can barely live without my mom for a day there is no way I could go away to college",off-topic
'263075784351178752',"S/O to @MichaelCole from Brooklyn, NY still got power so my tv is tuned to @WWE  #FEEDMEMORE!!!!!",on-topic
'262623998754553856',"Memo to Woody Johnson the next thing to happen is the fans will not show up to your new Stadium #Jets",off-topic
'262774833996263425',"@Absolut_Pablito  now it's time for about two dozen gay ballplayers to come out!!",off-topic
'262587423026991105',"@SluttyBoiiChacc yo ur @ name like lol What's wrong with u?",off-topic
'263397113260552192',"@GhettoBlacks_ Ah mahd wha dem a show pon",off-topic
'262382233413902336',"@TheSkiReport is easily the coolest guy I know!",off-topic
'262451680107429888',"I will literally do anything at this point.",off-topic
'262606423496736768',"I mean I guess ill get out of bed now....",off-topic
'263313813485522946',"RIP City Island Sandy destroyed your ass",on-topic
'262724112273776640',"And right there where we stood was holy ground",off-topic
'262970750015766528',"My sister thinks if she goes outside with an umbrella she's gunna fly like Mary poppins....",off-topic
'263097918775508992',"my mom and my brother are asleep and im sitting here shittimg bricks .",off-topic
'262896427485761537',"Meanwhile somebody in my building is waking her dog in the peak of #Sandy. Dumb ? Or caring @ Hallmark House http://t.co/4vzg58og",on-topic
'262636619104919552',"@SteffiLouWho thanks it's kinda exciting!",off-topic
'262704005153705984',"@KaarenMarin dig in there and get that motherfucker out lol",off-topic
'262757333921304576',"Lean to the left and ride that wave in the road",off-topic
'262605638482415616',"Stocked up on wine. Preparedness list...check!! #hurricanesandy (@ Trader Joe's Wine Shop w/ 8 others) [pic]: http://t.co/2BSvPdIx",on-topic
'263397740900397056',"@AshleyG15 Girlll you &amp; me both. It's working very  selectively.",off-topic
'263399571772809216',"LMFAO!! Chloe is such a character  #costume #halloween #funny #godDaughter #picstitch mother @ Batcave http://t.co/3Co74ruo",off-topic
'262626092270104576',"No point for CBS to put the Jets game after Halftime just leave the news on lollllll.",off-topic
'262382848336613376',"Just opened for Jesse Fischer and Soul Cycle (@ BAMcaf w/ 4 others) http://t.co/oJoQCJQp",off-topic
'262749555098017792',"@kilowattcookie Omg! Pics or it didn't happen.",off-topic
'262681587748061185',"Mother just said ima be a good bf cause I notice everything new on a girl nails hair or what Eva",off-topic
'262405973564608512',"Hurricane Sandy in the house! (@ The Jane Hotel w/ 5 others) http://t.co/Lx2WOzyx",on-topic
'262563462113275905',"Get it in! The storm before the storm 1pm @soulcycle Uws",on-topic
'262679710268526592',"I wish I didn't leave my Polaroid camera at my sisters dorm i need it sos",off-topic
'262785062255341569',"You have to be D1 for me to hit chu up.",off-topic
'262767344126947328',"@realilanaangel Sandy is a bigger bitch. Love your blog",on-topic
'262531881625583617',"My ignition switch died just as I'm leaving for work after working fine at 2 either #evolution is happening or God's giving me a sign #sandy",off-topic
'262951079820537856',"@BossLady_bri y u don't think I should ?",off-topic
'263323206587412480',"And thru it all the chicken place is open! #sandy #astoria http://t.co/FyOkRI6k",on-topic
'262790336747802625',"My whole family tells me im fat.",off-topic
'263079767757164544',"At least now I'll have to finish my book club book",off-topic
'262943613275762688',"Just posted a photo @ 1595 President St. Brooklyn,NY http://t.co/SQ3Ij0hk",off-topic
'263331044919488512',"@Youx3Lala it's the true tho welcome to my lycan life",off-topic
'263120037370556416',"@NotBillWalton: Lower Manhattan underwater: http://t.co/SeuFj5uethis is insane",on-topic
'262377595981688832',"@DDougyy You gotta watch from the beginning lol",off-topic
'262745219253026816',"10 Seconds ulr OK!! #HaveToAceMySATexam .. hurry before its unavailable http://t.co/cKieF9FH",off-topic
'262651215270277120',"Nothing better than Asian women drinking wonton soup out of blue solo cups on the train right next to me. #imgunnathrowup",off-topic
'262996500240556032',"Trying to figure out a way to get out of here and back to my room. Please don't hit me branches! (@ Spellman Hall) http://t.co/s7xcHTbI",off-topic
'263268916489515008',"This is horrible...I just want some waffles and hot chocolate  #fuckyousandy",on-topic
'262574225485881344',"New York, its been real. I'll see you soon. #TwentyDollarBusRide #TooWorthIt @ New York http://t.co/0o1QYgHq",off-topic
'262840005590929409',"Sicilia ubd !!! #HaveToAceMySATexam .. ..better get it while u can http://t.co/B5Z0BCli",off-topic
'262419965896949761',"Got a special compliment. Feelin' excited and high. Lol. Weeks of hard work paid off as everything went smooth. http://t.co/u9KJY253",off-topic
'262651112702763011',"Sad when the parking lot is more fun then the game (@ Meadowlands Parking Lot L13) http://t.co/riwsclN3",off-topic
'262589613221216256',"@ASPCA Animal party on the trains!!!",off-topic
'263080706463391744',"@saadyrw Power lost.  Sounds like power is out in all of Manhattan.  They're telling us to stay in our rooms until further notice.",on-topic
'263393235550994433',"Gigi on 7th ave bet 27-28 is open. Serving up OG salads and yummy soup. #SandyNYC",off-topic
'262646820570804224',"Quick ice cream to help pass #sandy tonight http://t.co/tOp6MlXM",off-topic
'263352957746167808',"cant wait to get home and play xbox",off-topic
'262974045715324928',"@kimbellasworld you look foul. Stop lieing to your self and the world",off-topic
'263104844041187328',"@LiviFarino lol there is no way I'm leaving my house.",off-topic
'262635276948619264',"@caitlinperretti you're dealing with a bunch of crap at work too?",off-topic
'262769176660307968',"@yoDenis_ lmaoo  when I blow my noir I can taste my food",off-topic
'263417095679795200',"Heat vs Celtics tonight. #NBAISBACK RayRay vs Rondo and the Celtics.",off-topic
'262448692731211776',"#GottaAceMySATexam : OMG I really wish our girl had found this previously http://t.co/jfqUFavW you better get it now...",off-topic
'262918031007690752',"I just became the mayor of Fallstorm on @foursquare! http://t.co/WIEvxOOI",off-topic
'263145065701064704',"@BeezApple &lt;3&lt;3&lt;3&lt;3 oh man you know I like messin with you",off-topic
'262666532566495233',"The weather before a storm is wonderful. Cool and crisp. Perfect for looting. #Sandy",on-topic
'262644102921867264',"#bjs bitches! @ BJ's Wholesale Club http://t.co/WxzP5yUg",off-topic
'263017982735831040',"@L_Huss24: everyone should have a hurricane buddy I second that",on-topic
'262611843044999168',"That shit aint a touchdown",off-topic
'263168519561170944',"I think I should take a shower now ... if we lose electricity it will be hard showering in the dark ...",off-topic
'263283313064697857',"@NYSDHSES: #Hurricane #Sandy #Helpline for New York State Residents: 1888-769-7243",on-topic
'263078615254708225',"There's a roof of a house on the bridge and another house hit the bridge. #Mantoloking #Crazy",on-topic
'262405202957713408',"S\o to @JEENZpaintedON for laughing at me while I was working dropping mad stuff lmaoooo",off-topic
'262724158419529729',"Off with their heads. #headlesspets",off-topic
'263328677218107392',"My cable or wifi doesnt workk",on-topic
'262762170209685505',"How does Sergio Romo not shot himself",off-topic
'262681108402032641',"True Life I live with a psychopath part 27",off-topic
'262902334663835648',"I really woke up out of my sleep for some food ' im such a fat ass not really tho",off-topic
'262624555070259201',"NO CLASS MONDAY AND TUESDAY YAYYYYYY AHHHHHHH",off-topic
'262343620164734976',"When I'm hungry I mean bizness!!! Don't mess with this hungry biatch #nikkidelano #NJ just @ Joes Crab Shack http://t.co/IIx1UGnE",off-topic
'262738521914216448',"@tedleo when and only if you cover fuck and run too.",off-topic
'262774495591415808',"@lalaxox they won't be laughing for long ....",off-topic
'262656440102178816',"#ZoneA #Sandy #Greenpointers Looks OK so far. None of that nasty Newtown Creek water better @ Pulaski Bridge http://t.co/yQJGsOm3",on-topic
