tweet id, tweet, label
'351084867099963392',"Part-Time Welder Tester needed in Edmonton, AB National organization needs you! #job #hiring http://t.co/jLWpCktgpB",off-topic
'350351157455097857',"ar, that superstition, sometimes served the Jedaii almost as well as the Force did.",off-topic
'349413343678832641',"@hardentam I would push them bt now thk I was testing them...to know if they were right...still 4 me 2 nt push 2much!",off-topic
'351601205950169089',"Hey, the Lightning Rod may look like a hunk of junk, he said, but I just helped old Peckhum and his friend Zekk insta",off-topic
'348485110301073408',"@nenshi @ToriePeterson: When the state of emergency is lifted, I feel like the flame should be lit on the Calgary Tower. #yyc #yycflood",on-topic
'350542510860402688',"@ElyssaJanelle: @ltsTyga: I want to be the person you're scared to lose.",off-topic
'348840538126028801',"@peggy_doyle no they asked me. But no, i don't think so.",off-topic
'350341693733748738',"Mama always say God never fail",off-topic
'348624790455717889',"@jjchirogirl aww thanks-you're right, it is hard not to feel bad at times. I did enjoy doing a bunch of nothing though:) enjoy yours too!",off-topic
'348162183840022530',"I'm helping my neighborhood - read about the @InglewoodYYC #yycflood rescue/evacuation on @EllisFun",on-topic
'350838215554514948',"Jacen gasped, and Raynat raced to the edge of the building to look down. The ship plunged and spun, like a paving stone",off-topic
'349647678273110016',"just bought myself a #hellorhighwater stampede shirt, what a good way to raise money for the flooding :) #yyc #yycflood #stampede101",on-topic
'350187786248257536',"On Wednesday 26, #BBQTraditions was Trending Topic in Edmonton for 6 hours: http://t.co/kqgD8Iy5mG",off-topic
'348632209663594496',"Drinking a Summer Weizen by @okanaganspring @ The Druid  http://t.co/mCGVzqI1kx",off-topic
'350085603171373056',"If anyone sees us tomorrow... Your welcome",off-topic
'349212734447042560',"It's a good day to die...but tomorrow is a better day to live :)",off-topic
'350281854760402944',"Kyp Durron, who had led the defense at the food-preparation level, brought the news to #Jaina. The StealthX launch is sc",off-topic
'351274941024444416',"of the drochs in check. The Newcomers had a booming economy. The tsils no longer had to fear being ripped from their wo",off-topic
'349730709813989376',"Omg bacon beer cream donut? Drool.",off-topic
'348997032335261696',"Chris Andrew's Church of Jazz @YardbirdSuite for @EdmontonJazz There still tickets left for 9:30! #EIJF2013 http://t.co/bw7vg0HCgw",off-topic
'348922344808534016',"I'm at Nowhere In The Woods (Improvement District No. 9, Alberta) http://t.co/XzBptnlTw4",off-topic
'349947751515160576',"Open for lunch! Come grab an Original pork loin schnitzel sandwich and a great beer! #yegbeer #yeglunch @oldstrathcona",off-topic
'348846886385508353',"@mountroyal4u Accessibility Services will be available for rescheduled accommodated exams.",on-topic
'351116444030869505',"And why would I need a sedative? Vestara allowed herself to take what she hoped would seem a very natural step back #in",off-topic
'349557421095653378',"Slide show of high quality photos of the flood from June 24. #mhflood http://t.co/nVDKfNf6iw",on-topic
'348564945253834752',"@ryan_loe: I thought that tomorrow was going to be my last day of classes. Boy was I wrong. Looks more like six more days of classes.",off-topic
'349589779731587072',"Insulator / Pipefitter / Scaffolder for Shutdown - Journeyman and Apprentice in Edmonton, AB #job #hiring http://t.co/4yO4MEZ6mC",off-topic
'349897058741780480',"leet had finally rounded Megos and opened fire, ripping a hole in the flank of the usurper fleet that left no doubt abou",off-topic
'351182708455641090',"Ben glowered at the comlink. His father wasn't going to give Vestara anything, no matter how trustworthy she continued t",off-topic
'349762528844324864',"@cateia97 I think I have been very clear on this issue from the start.",off-topic
'349918844640444418',"happy birthday to my pops dion, and my bro derek jeter .....",off-topic
'349257854651346944',"someone told me have a nice day and I said don't tell me what to do! lol #mylife #ownboss #whoohoo",off-topic
'351820468929576960',"@inday_quotes: My attitude is based on how you treat me.",off-topic
'347938473010929664',"Why do ppl invest so much emotion into a loss who gives an f you ain't getting paid millions sit down",off-topic
'351693133060382720',"Guys! Let's all trend this! Let's help the Nashlene fans #nashleneonggv #WishUponAHorse #NashLeneOnGGV",off-topic
'349908897764618240',"Let's plan a fundraiser is 24 hours... #yawedid @yycfoodtrucks @ Calgary Farmers' Market http://t.co/qiQR1eceXn",on-topic
'349529465145143297',"Class 1 or 2 Experienced Tour Coach Operator / Bus Driver needed in Fort Mcmurray, AB #job #hiring http://t.co/EejDkDi7Wj",off-topic
'351199143525498880',"@jeffmeier87 I'm trying to volunteer cuz we're poor but at the same time, it's our like 7th annual lake party that I never miss...",on-topic
'349939513428156416',"This kettlebell and brazil work out is gunna kill me oaaaaach",off-topic
'350500387448565761',"Instagram rocking it right meow",off-topic
'348165353836273664',"@littlebones_ I only write depressing songs about things that r crushing my soul. I'll see if ad is up 4 it. Ps. Ad needs a place 2 live. :0",off-topic
'349401296069083136',"you'd think we'd just want to forget &amp; let go, but it's not that easy. we want the ones who don't want us.",off-topic
'350611063034753026',"@MsRedWriting @LizaPosarArtist i used to use felt tipped calligraphy pens...now i have to dip the pen in the ink! http://t.co/bBa6pIyA6a",off-topic
'348170798307086336',"@chasingGoodEats we need food and don't have a kitchen. Your help would be appreciated",off-topic
'350484884369833984',"she and Jesmin have been grabbed? Pop-Dogs congregating #at a spot out where there's no soldier emplacement or artillery",off-topic
'348155859009929217',"@BigSamSFO28Left @allisonmarie567 No worries bud.  Keep me updated.",off-topic
'349628817180069890',"Shout out to Alberta truckers who pull over a bit to let us pass. You guys are the tits! (And way better than asshole Ontario truckers!!)",off-topic
'349629818859556865',"You came to the station, you attacked me on my ship, you staged a false Republic invasion fleetall to make sure we d",off-topic
'349269116017840131',"Doing good for me, feeling good. Take time to replenish before the next adventure. #gym #selflove",off-topic
'348216741178011649',"@Awwbigperps Lisa Brady delivered your message  miss yo face!!",off-topic
'351539235607678977',"The dome exploded, but a moment later, TIE fighters fired at #the X-wing and it blossomed into a ball of fire.",off-topic
'348868246625202177',"I'd do shameful things to be off drinking some rum and coke on a beach somewheres",off-topic
'349152441964568576',"Calgary schools close early this summer: All of Calgarys public and catholic schools will be out early this... http://t.co/1ugG556NXV",off-topic
'349725868958023682',"@BourbonDan  Wild thing you make my heart sing You make everything groovy, wild thing Wild thing, I think I love you",off-topic
'351181049147052032',"I'm at Applebee's Neighbourhood Grill &amp; Bar w/ @estoyreyes http://t.co/zjjA7LsczG",off-topic
'351449368831856641',"@thomaslennon Just Sharpie a mustache on there and you'll be fine.",off-topic
'351466569639006211',"@BiebsNugget no no yes u are.",off-topic
'348733675980070912',"*Shyrelle calls and wakes up Miranda &amp; I don't get snakes on a plane I love you guys",off-topic
'351000460745916416',"TJX Canada: Customer Service Coordinator ( #Edmonton , AB) http://t.co/VYkDShtgD0 #Retail #Job #Jobs #TweetMyJobs",off-topic
'351374284184231937',"We're at the Ukranian Cultural Heritage Centre for Vintage Days. Come check out our tent and all vintage gear! #yeg http://t.co/5S8Lm9q1mY",off-topic
'348149453326274561',"@spbowles1 not at this time, but thanks! If things change we'll let you know.",off-topic
'349413830448783360',"The landscape was changing. Since he'd #first returned to a planet still struggling back to life after the Yuuzhan Vong",off-topic
'351782137160142849',"grandpas wise words  it's not cheating till your married  grandmas wise words  tan nude no tan lines  @Kayla_Lindsay_2  #funny #loveit",off-topic
'347946204325363713',"@daniellCarswell I know they said its going south I think . Mine is okay I live up on a hill on 17th but the communities around me are ..",off-topic
'348037369150189568',"Just woke up and I can hear the rain coming down....like really? How bout no. This is enough.",on-topic
'350704485540179970',"Today's lunch... 7-Eleven!! Lol.   Sandwich, hot dog, taquitos and candy.... Never get the sandwich or [pic]  https://t.co/sB0SQTeRqi",off-topic
'350461112149479424',"@ChefAlexTung  What is #culinary #tourism in #alberta stand for you. What do you align it with? Give me your feedback.",off-topic
'351779423097331714',"@madisonwhatson omfg I'm screaming what is this from",off-topic
'349379027158577153',"@Genghis_Dong I've got a few names I could add to that list, but none so phonetically similiar.",off-topic
'351135286224363521',"39% of the Calgary's Trends for Friday 28 were hashtags: http://t.co/D4b8ao3H8c",off-topic
'349679536335622144',"I never make sense in front of guys that are stupid attractive. I always say the strangest shit follow by an odd sound effect. #Fuck",off-topic
'349359600979546112',"@PDrew7 that feeling you're feeling right now, that's how I felt in the first round #ifeelyourpain",off-topic
'348689652674355200',"Once I'm gone there's no more coming back",off-topic
'351243689240174592',"2o13.o6.3o happy new year #fortrelles #yegmusic @ The Starlite Room http://t.co/uulhR5F4Lq",off-topic
'348872327125168128',"Belated father's day brunch! (@ The Manor Casual Bistro) http://t.co/gjjgik0TRa",off-topic
'350382860240306176',"Fuck the past! It's a waste of time now it's time to wait n see what gonna happen in the future! I wouldn't be happy if it wasn't for you!",off-topic
'349527954767872001',"Class 1 or 2 Experienced Tour Coach Operator / Bus Driver needed in Fort Mcmurray, AB #job #hiring http://t.co/UnNdB6302z",off-topic
'348515112061112321',"@alleahlauren Same for work up here! They straighten their hair and everything! I roll out of bed 5 mins before we gotta go ahahaha.",off-topic
'347869513196384256',"@shitgirlssay: I'm just going to steal one of your fries. @Vanessa_Miceli Calgary stampede",off-topic
'348612546795810816',"I pretty much live on whtye ave.",off-topic
'349432144055111680',"@YoMomzAHoe I think ima workout wanna join",off-topic
'348918172503646211',"@kcmyam heads up, you're only a few years away from needing me to feed you!",off-topic
'348594231490785281',"Date night!!!! @stagewestcgy @ Stage West Theatre Restaurant http://t.co/OfD1dSP5Kk",off-topic
'350163753582604288',"Why go to college when you can go to concerts?",off-topic
'349877524890796032',"Saes gestured and the energy cut a jagged path across the room.",off-topic
'351113396810289152',"drive-thru at tim hortons in drumheller, dad: large iced crap with regular cream really dad?? a large iced crap?? Haha",off-topic
'350605562486071297',"Edmonton has appointed Keith Acton an Associate Coach.He'll join K. Buchberger, S. Smith and F. Chabot on Dallas Eakins' coaching staff. #fb",off-topic
'349685376820056064',"how can some ppl say PLL is boring i have a heart attack, die and pass out every episode its the most action filled show ive ever seen wtf",off-topic
'349624214816428032',"We are pumping out the basement! #yycflood #wetsos http://t.co/j9CXxALVqj",on-topic
'347885805328539649',"@BigEnis24 is this why you went into gravel business ??",off-topic
'350194930003619840',"The Refugee took a direct hit. We can't make the jump to light speed in time! shouted Artis. They'll have our shields",off-topic
'348648505201541120',"The CONVOS me and my mom have &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",off-topic
'349259219284934656',"Never tell your mate to stop doing things they enjoy doing that make them happy when you're around",off-topic
'349006128992116736',"Finished tonight's Emergency Operations Debrief meeting tonight in High River with @chipmand Amazing people working so hard. Long road ahead",on-topic
'349939684203446275',"Clean up at dade gallery http://t.co/he9f58pInf",off-topic
'348632751295062016',"@Devin_HerouxCBC Nice to see it much dryer from earlier today! http://t.co/vfl8DlpFwQ",off-topic
'350700043080175618',"@Lucatose1023 @fitzy_nowradio did you guys leave spruce already? Just for back from work and could use a free Popsicle!!",off-topic
'348837243798032385',"It's really easy just follow the beat. #shakethatassforme #favesong #menace",off-topic
'349562721886412800',"@Harry_Styles AMAZING WOULD BE AN UNDERSTATEMENT!!! its epic. Can't wait! Love you!",off-topic
'350551238322040832',"aw in the Pool of Knowledge, of the white throne-",off-topic
'348463978772561920',"Journeyman Pipefitter - Shutdowns needed in Conklin, AB. #job #hiring http://t.co/WkPpbCoU3v",off-topic
'348494529059487746',"#abflood what's happening in Canmore and banff re hwy 1 road closures",on-topic
'351550132459810816',"Who's got the best poutine in #Edmonton",off-topic
'351843364368433153',"@krscl_ how dare you?!! Hahaha. I feel so old na bala. Daw ga-menopause nko.",off-topic
'349361206177439744',"Haha #Bolland throwing the f bomb out on national tv during an interview #HawksWin",off-topic
'351406457566142464',"he Sith need to worry about a flank attack. It will change their tactics-and it will divert their attention away from Co",off-topic
'348236465001594880',"Flood Party Update #3: My pants took themselves off",on-topic
'349401888069918721',"@shellyb_15 come back and take my Friday ya rascal",off-topic
'347882212529680384',"On the plus side, it's 29 degrees and not a cloud in the sky! #Roadtriptweets",off-topic
'351719162684506115',"If I'm going to die sooner than planned, Hil said, then I'd like to take a few more tinnies with me, sir.",off-topic
'351347853806940163',"Power Systems Electrician needed in Calgary, AB Great company with 50 years of services! #job #hiring http://t.co/fzV4fCxttA",off-topic
'350014038236860416',"@delaneyshowers hey keep your hooligans away from my lake! #kooc",off-topic
'351644912267165696',"indeed he could be persuaded to walk the dark path at all, and if she ever allowed him a moment to think, really think,",off-topic
'350395894815920128',"@ReidBryanna look at our fancy footware for longweekend, Melissa can join if she likes http://t.co/M3T43x2tdz",off-topic
'350424339746803712',"On the plus side, #freshstart for the fridge and freezer http://t.co/MGEA3AMSPT",off-topic
'350537734345080832',"is time at a more normal pace. Don't let them know we're on to them. That's the mistake the others made.",off-topic
'348430059092189184',"Last day here in Calgary. Had a great time in Western Canada but ready to get back to the capital #OttCity!",off-topic
'351521549938987008',"When my mom bitches at me and tells me to stop making friends with people from other cities. She should be happy I'm leaving the house.",off-topic
'351467559633162241',"What? Nick said. Skywalker, talk to me!",off-topic
'347884491412488192',"@alvinlal whew! Thanks for reminding me! I was on pins and needles the WHOLE WEEK!",off-topic
'347884059608903681',"#STOLLERYDAY shows up at this time as Trend in Edmonton http://t.co/xAUPVXWvCQ",off-topic
'351060595728072704',"Disconcerted, Myri blushed. What? Cut it out, would you? Seriously, people. Dad?",off-topic
'350195545500954625',"Marr smiled, stood, turned to face him. They do. Push until it gives, right?",off-topic
'351484536305090560',"@KinziMorgan the new songs get stuck in my head for days",off-topic
'350633283513622530',"You can if you want to",off-topic
'350032421367992320',"I'm at Kiewit Infrastructure Co (Edmonton, AB) http://t.co/5lluTn6AT1",off-topic
'349521090919403521',"Enbridge $ENB shut two lines carrying a total of 1mmbbl south, resulting in WTI's upward move yesterday #oil #investing",off-topic
'348485269663662080',"@jaclynberg thanks twin! Love u :*",off-topic
'348341096822235137',"@yaseeno7 idk it's just Alberta diploma prep it was $50, they closed the university down for the weekend",off-topic
'348502496307712002',"Insulator / Pipefitter / Scaffolder for Shutdown - Journeyman and Apprentice in Lloydminster, AB #job #hiring http://t.co/PYb4SeyrPF",off-topic
'350792121038536704',"You can close your eyes to things you dont want to see, but you cant close your heart to things you dont want to feel.",off-topic
'351399949218484224',"Industrial Millwright needed in Calgary, AB Pension + Benefits - APPLY NOW #job #hiring http://t.co/skrN1DHicM",off-topic
'348306919301210112',"#bluejays shows up at this time as Trend in Edmonton http://t.co/uafyyCr3wS",off-topic
'351067198321737728',"Great #soccer all weekend, All-Africa Soccer tourney at #yeg Castledowns Park hosted by #Africacentre. http://t.co/UaBWvyC06a",off-topic
'348216774573060096',"Help rescue workers by staying home for the remainder of today!  Don't get in the way and into danger out of your own curiosity! #yycflood",on-topic
'350471152159817730',"I will take care of the #Ranats, Ikrit said to his companions. May the Force be with you.",off-topic
'350056654361985024',"@Alex_TMO @PerogyBoyz My late grandparents were multilingual and were fluent in several Slavic languages.",off-topic
'349725216475324416',"@MetalGirlbuscus Now imagine Toby stripping on that show!",off-topic
'347932669826457600',"Being born ginger isn't the worst thing in the world. You  could have been born a Kardashian. #GingerProblems @jeffkerr22",off-topic
'351421782428884992',"Squeezed in meeting a friend for lunch and she is 27 minutes late and counting. #notcool",off-topic
'350669105256349696',"Class 1 Truck Driver - Must Be US Capable  Calgary, AB National company needs Drivers everywhere! #job #hiring http://t.co/QiZTVyHd2j",off-topic
'348914339236954112',"It's the best when you call..just too tell me, I miss you, come home now",off-topic
'349340911534219264',"@ChadapornLin no I meant 500grams.  1/2 a kilogram",off-topic
'351222728214331392',"Watching Step Brothers... I am at home within my own heart.",off-topic
'348213561140588544',"Found a stereo that works with batteries and I found old CDs. Young Maria loved oasis.",off-topic
'348297219427934208',"So what's everyone doing tonight?",off-topic
'351267480704000001',"I have news, Edell said, straightening. I've been to the new continent, and returned in triumph.",off-topic
'351061788558770176',"@bcblrussell Tina has an appt in standoff tuesday at Ann blackwaters at the building. I'll put it in her car if you want to pick it up then",off-topic
'351491575089606656',"Sun 18:00: Temp 26.0 C; Humidex 29; Wind ESE 11 km/h; Humidity 45%; Press 101.7 kPa / falling; Health Idx 2.3.",off-topic
'350598416281247744',"No kidding, Han growled back, tapping his fingertips restlessly against the mug of Corellian spiced #ale that he still",off-topic
'351430059216740353',"Schneider oh my god!!! #devils",off-topic
'348197902398676993',"@jeanniedixon the water is 3 to 4 metres deep in some areas.",on-topic
'350312855783997440',"Um sylvan lake Sunday.... Fuck ya  #topless #sunnyday #beaches",off-topic
'349024209835552769',"@thomaskeeper as long as resources aren't taken away from getting people back in their homes.",on-topic
'347934120535531520',"@vaskimusic Insane ft. Ava, Zombie Apocalypse, Godzilla and Safe or Sorry are my favourite @vaskimusic tracks.#youareagod #dub #wigglewobble",off-topic
'350919819585007616',"Still unsure what had just #transpired, Noone watched as the lamproid vanished into the undergrowth. The nashtah strained",off-topic
'349671534694121475',"@s1ipper Let me know where you are, Uncle Gary. A big group of us will be in that area tomorrow. Maybe we can come by.",off-topic
'348605892616417280',"@JavelinJamz I already miss u boys. W/o u were nothing",off-topic
'350747138168332289',"@abbassomji  I just ordered some two days ago, I can't wait to get them :)",off-topic
'349298043796979714',"Just drove through southern Alberta. All exits to High River blocked by RCMP, and you can see submerged houses and cars from the highway.",on-topic
'348267413193777153',"Typical back lane in Sunyside now. Poor residents with old homes and basements. #yyc #yycflood http://t.co/o4ecH9pCqe",on-topic
'347890712987181057',"@CalgaryPolice Is Hwacs playing any role for this evacuation order? Or down in High River?",on-topic
'349569871882891264',"@BoozeDonkey I know how you feel Raining again here in #yeg! http://t.co/DykBXwLGrB",off-topic
'351612662444068864',"re doing. Mara shunted vegetables around her plate as if trying to sweep them under a carpet.",off-topic
'351237117919244288',"@mrsedsheeran12 you can't just decide that you are emo. You don't even dress the part.",off-topic
'350834944752369664',"@d_gilmerCFRE @cfcalgary @CF_Hamilton Waiting to see how they do against the Stamps ! Calgary strong, flood and all ! @cfcalgary",on-topic
'351565713883930625',"e then that I selected you for this #assignment, the first you will assume in your new capacity.",off-topic
'349592875224416257',"But we have to put some #distance between us will converge there. Jacen and Tenel Ka can take care of themselves.",off-topic
'350364562459078656',"I work 7 days in a row after tomorrow. WHAT THE FUCKING.",off-topic
'350305270095806465',"Rearranged some of the stuff on the walls in my booth after I got a few new canvases. #tattoo http://t.co/xyjDzU7kVp",off-topic
'348153933010698241',"A friend is always loyal... (Proverbs 17:17a NLT) #flashbackfriday #coffee with #BibleCollege friend http://t.co/Y02bCtxMzR",off-topic
'348328548265766913',"@aaamberL ohhhh I'm sure I will absolutely love it",off-topic
'348204829681795072',"I wanna graduate I don't wanna go to school anymore",off-topic
'350370104992727042',"people use the word hating way too much .",off-topic
'348179659114024960',"ugh..why can't it just stop I hate it",off-topic
'349007296120107008',"Uh, can my city and colour vinyl ship anytime soon?",off-topic
'350787137102295044',"@BlinkRestaurant: Go support your local business and help them stay alive. I'll drink to that!",off-topic
'347937405808029696',"RT @ChantelTiff: Cheated on my diet tonight... Never again feel like sh*t!! And I barely ate anything ...funny how your body adjusts!! Yup",off-topic
'349981982693933056',"She makes me wear a plaid shirt when I'm up her skirt",off-topic
'350796020105478144',"Still pumping out water! I just want to go back home... But grateful for all the love from my friends http://t.co/D8HLiP63fY",off-topic
'350829955841658882',"@leijij ayy send me those pics from last night",off-topic
'350287689393778688',"Pissing rain in Fort MacMurray and we're stuck in the hotel room. Beers is the only thing keeping us sane.",off-topic
'350338498567483393',"But there's nothing to eat",off-topic
'347871850006732800',"The river is getting crazy high here in Cochrane. Pray for so many already affected in Calgary and http://t.co/zpgGcDYu2A",on-topic
'351825395097669632',"Finally landed :) (@ Edmonton International Airport (YEG)) http://t.co/XcOGs76rZe",off-topic
'350094098356641793',"@cateia97 @WeeMadAggie ...on massive salt caves that have been pumped full of toxic/explosive gases from Dow chemical for years.",off-topic
'348559332226506752',"@3dance3moms3 would you like to be Brooke in my FALDC?",off-topic
'348130470912999424',"@JasonGregor @BeauBennett78 is just sad that more people know Lebron's shoe size than who he is.",off-topic
'350926840820531200',"Big Country Up to 42% Off Concert http://t.co/qp1eJtgFNi",off-topic
'350341220653998080',"@ebcameron89 just let me know time and date...I take part!",off-topic
'348871482996310016',"Sales Coordinator Calgary, AB   We offer a competitive salary and benefits!   Please apply today! #job #hiring http://t.co/5Y3YzmR7d4",off-topic
'351093072953753601',"it's gonna be so hot out here my weave's gon' be coming off   -my brother",off-topic
'350362565244751874',"we turn into a target barge.",off-topic
'350761872095592448',"While the rest of you guys are having fun on your long weekend,  I get to stay at home and pack. So I enjoy it for me!",off-topic
'349360164236828672',"@Mo_mohamud1: Eid prayers when i rolled up late in a khamis an a snap back even masjid mans was laughing cnt remeber the last I prayed eid",off-topic
'350324644248690689',"@teannajvincent perfect thanks lol. I thought you jail broke your phone or something!",off-topic
'350461409957646336',"Damien Rice - Rootless Tree. Yes, Hate me so good that you can let me out of the hell when you're around. http://t.co/D0W1kTwDRn",off-topic
'351008831133843458',"@TheRock how did you lose all the lbs for your Disney flicks?",off-topic
'348640362191011842',"@zarrykisses_ @narrynicotine I CAN'T BREATHE https://t.co/NX95eENg9z",off-topic
'349577890653937665',"ight back at the gunman.",off-topic
'351141433337577473',"The mission had started out as a search for a possible connection between Moff Glovstoak and the Rebellion. Now it had t",off-topic
'351528794483474432',"Just posted a photo @ Canmore, AB http://t.co/kzQMeHY3Ww",off-topic
'350017719715889153',"Last shift at Starbucks. Well it was good while it lasted I guess but this isn't the end at all..",off-topic
'347884973874888704',"@cityofcalgary @CalgaryPolice is there anything I (or anyone) can do to help with the flood relief efforts?  #yycflood",on-topic
'348836967489871872',"Could someone please RT the volunteer registration number? #yycflood",on-topic
'349468785285152769',"omlink, he whispered, They're going to hijack the medical supply ship on the pad.",off-topic
'351824151746580481',".@BikeBikeYYC Kelly has flat tire on Memorial pathway &amp; centre st. N of river. Tried to help but cant. Anyone else?",off-topic
'350637085994139648',"Kad played with Laseema on the floor, retrieving toy animals that Atin had carved out of veshok. Laseema named the anima",off-topic
'348906142761635840',"@charlie_whiting .... and the odd pass or two....",off-topic
'348109409727180803',"Thoughts and prayers to everyone whose lost their home due to flooding :( #yycflood hopefully all my friends and family are safe out there!",on-topic
'350303116320714754',"Talking about weed with our teacher. The truth always comes out at the end of the year",off-topic
'349970300760375296',"Man I love my job. I get to walk past this everyday. http://t.co/shzRNdZf1b",off-topic
'348124715455508480',"Redford, Harper pledge co-ordinated response to Alberta flooding: Premier Alison Redford has reiterated Friday... http://t.co/15E8VEywhM",on-topic
'348090859708874753',"@ashleymeller apparently not (yet) because of the berm. Never even knew what a berm was until yesterday!",on-topic
'349726840769871872',"@Jeffro_ Best.  Toast.  Ever.  Have an excellent night, buddy!",off-topic
'350601599896391680',"School Bus Drivers needed ion Chestermere, AB, Great  perfect, secure, part-time job for you! #job #hiring http://t.co/lb85Zt5IL2",off-topic
'349001050696581120',"@billalanday we haven't even met in real life! hahahah",off-topic
'351494050404249600',"@fumarcondios none! It was a tuna sandwich",off-topic
'351429637672411138',"ep a low profile #when there was work to be done. Do we know anything about who it is he's not hiding from?",off-topic
'348672028871639041',"Lowie tried not to make it obvious that he was #keeping",off-topic
'348247036346368003',"I will soon have a roommate. Been 12 years since my last roommate. Gonna save sone money.",off-topic
'350708278294089728',"@NutritionAshley: Getting a #utility bill deposit back feels like a mini Christmas! #excited #excellentday Wellllllllll Yaaaaaaa!!!!",off-topic
'351357045464772611',"Heading out for a morning ride, rocking my new super feat courtesy of @SCSFS",off-topic
'351090568836812800',"Just chilling on the fourth floor balcony of our hotel. #boredasfuck",off-topic
'350943574784872449',"@stephenceralde You are not even following.",off-topic
'348203294826573824',"@kellyoxford smartest comments are usually reserved for Canucks fans.",off-topic
'348861385284927488',"@justinbieber Justin ur videos on Instagram are Gonna kill me.. To cute",off-topic
'351044151049068544',"@KikkiPlanet so she has a totally unique twitter and instagram account",off-topic
'351160868861509632',"Don't even think #about trying that one. If you acknowledge the terrible things you've done, and whatever's left of Leia",off-topic
'349907916502994944',"Flood victims in #medhat get property tax extension. #mhflood  http://t.co/j1SZwS69d4",on-topic
'350437282907570176',"accountable. and trying to show i'm a sweaty mess, right @sophiehowl27?!!! (@toneitup) #summersizzle @ http://t.co/1chyZCYO2U",off-topic
'351317140613238784',"in himself, using the MSE-6 as a conduit.",off-topic
'348623872721043456',"#abflood shows up at this time as Trend in Calgary http://t.co/YSA23IOHWR",off-topic
'351827890498834432',"Hot Canada Day at the leg :) @ Alberta Legislature http://t.co/QPnktFS8da",off-topic
'348840339668353024',"@sjleask Yeah I suppose it was pretty similar. Although I think we had cool family crest armor or something.",off-topic
'349687400001318916',"@ARealBF: BRB = I'm not really going anywhere, but neither is this conversation",off-topic
'348219061089484801',"Our upcoming summer line is our largest collection yet, all products are custom cut with high quality http://t.co/jcbx8PQxW1",off-topic
'351005531864973314',"Manager, Compensation - Precision Drilling Corporation: ( #Calgary , AB) http://t.co/628xbqcdmr #HR #oilfield #Job #Jobs",off-topic
'350698465766031360',"Branch Manager - Commercial Construction needed in Edmonton, AB Top pay package, and excellent benefits! #job #hiring http://t.co/FOhH83578E",off-topic
'348695321603358720',"Lmao my god  Winston just has bunch cheesies in his pocket",off-topic
'351442277543063554',"Vaginas are like the weather, if its wet, its time to go inside.",off-topic
'350883760927014913',"long as it took Kit to back the zeles and cart up to the stack and unload the additional stubble they'd collected durin",off-topic
'350192145535205377',"@Ana_Masriyah oh it completely unfounded whenever I see Ali and beef on Twitter I assume Shia vs Sunni",off-topic
'351445072530771968',"groovin to the beats till 6, come on by! #doubledragonflymusicfestival",off-topic
'349299181543895041',", Hobbie discovered, the #fragment that had made this opening had been slowed by punching through the X-wing's titanium-a",off-topic
'348613888268460033',"Cat and owner swim for their lives in Canada flood : http://t.co/WJgqvUfNOg",on-topic
'349386572837289985',"Tears to my eyes man... RT @jrmacpherson: We rebuild together. https://t.co/owOAP7EMjt #yycflood #yychelps #yycstrong",on-topic
'351343161941041153',"terized fighter bays on more conventional warships; even the roar of the entering fighters' engines was muted by phased-",off-topic
'351687625486241792',"Good morning!!  I have to charge my phone then I'll be on to see how everyone is:)X",off-topic
'349390163207655425',"when someone compliments ..me on one of my lyrics.. *-*",off-topic
'349375328633892865',"@chrisnaish pardon me? What am I? Friggin chopped liver??  #friendsoff",off-topic
'350711225409220608',"All these boys in suits and ties. I'm gonna have a meltdown.",off-topic
'349033342047506432',"@benlikepen it looked like this!!! http://t.co/CYbA7mpw3N",off-topic
'348967523674357760',"@benrankel that would be wonderful! @Angie_D_Rhyme @lmnopenelope @chelseamwatson are all 19th ave-ers too!",off-topic
'351403118354898945',"I feel like taking a roady to Barrie in the new car this summer",off-topic
'347943896048861184',"@lastjanelouise Yeah combined with the crazy muggy-ness from the heat and rain, it's hard to get comfortable right now!",off-topic
'349265084352184328',"Journeyman Truck and Transport Technician / Journeyman Heavy Duty Mechanic needed in Medicine Hat, AB #job #hiring http://t.co/xYhOB2efFM",off-topic
'348547302975209472',"@anneosullivan great news!  I didn't get an email - weird!",off-topic
'347903310205968384',"Off I go tomorrow....Wow I should be a rapper. :)",off-topic
'348888864762515456',"HH-BH.CA kids soccer fundraiser collects over $1,300.00 for Red Cross Relief Fund. Great job kids &amp; Parents. #yychelps #yycflood",on-topic
'347921027277406208',"Happy birthday Karman! From your evil brother lol http://t.co/hxxAUxsMhI",off-topic
'350037319354564608',"@markmcfitzy ya it's gonna be real interesting. They need everyone to stay healthy. Perhaps a deal to made in season but wow. What a day",off-topic
'351470218155003905',"Morinville mayor loses battle with cancer: The family of Morinvilles mayor, Paul Krauskopf, has confirmed he has... http://t.co/FPaI7eXGDi",off-topic
'349668062485688321',"The water is receding.  Time to clean up. #calgarystrong. Can't believe the destruction. #humbled",on-topic
'349286456344326144',"rian fighters swung around to engage them like a flock of garbs turning as one bird.",off-topic
'351601741076242432',"My breasts are full of chocolate milk cause i fucked a black guy -@haleycutting #woah",off-topic
